currency_co,open_dt,agreement_amt_rub,applied_amt_rub,month_pay_rub,term_cnt,region_name,score_day,score_hour,age,born_in_russia,gender,marital,education,child_minor,reg_fact,residence_period,work_status,website,gen_property,gen_exp,pre_exp,gen_industry,salary300,income_confirmation,flat_owner,house_owner,auto_owner,garage_owner,land_owner,account_owner,card_owner,current_credit,email_shown,work_phone_shown,home_phone_shown,current_phone_shown,mobile_phone_shown,phone_work_same,phone_reg_same,reg_state,auto_number_shown,inn_number_shown,drvlic_number_shown,pension_number_shown,UCI,OL,child_adult,previous_score,default
nom,lin,lin,lin,lin,lin,nom,nom,lin,lin,bin,bin,nom,nom,lin,bin,lin,nom,bin,nom,lin,lin,nom,lin,bin,nom,nom,nom ,bin,bin,bin,nom,bin,bin,bin,bin,bin,bin,bin,bin,nom,bin,bin,bin,bin,lin,lin,bin,lin,bin
1,733668,139935,150000,3630,60,5,4,12,23,1,1,1,2,0,1,221,1,0,4,36,0,9,20000,1,1,1,1,0,0,1,2,1,0,1,1,1,1,0,0,4,0,0,0,1,0,2250,0,43.43333333,1
1,733668,50000,50000,1392.5,60,5,7,12,47,1,0,2,2,0,1,216,2,0,1,96,200,13,11000,1,2,3,2,0,0,1,2,1,0,1,1,1,1,0,0,2,0,0,0,1,8000,5000,1,51.14210526,0
1,733557,200000,200000,24550,33,2,5,11,58,1,1,2,2,0,1,348,2,0,1,12,12,2,35000,1,2,1,2,0,1,1,1,1,0,1,1,1,1,0,0,8,0,0,1,0,25000,7700,1,46.26883117,1
1,733557,200000,200000,5200,60,2,7,10,33,1,0,1,2,1,0,96,2,0,2,20,26,1,20000,1,3,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,0,1,0,2300,0,43.69130435,0
1,733556,264576,300000,6718.5,60,2,5,16,27,1,1,1,1,0,1,30,2,0,2,30,6,1,21000,1,1,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,4000,4000,0,35.952,0
1,733556,150000,600000,13582.5,60,2,6,14,32,1,1,3,2,0,0,12,1,0,5,17,25,19,49500,1,1,1,1,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,1,0,0,12500,0,35.14,0
1,733556,230000,230000,12860,36,2,3,15,26,0,0,1,3,0,1,156,3,1,2,15,25,11,46000,1,2,1,2,0,0,0,2,0,1,1,1,1,1,0,0,9,0,0,1,0,0,6600,0,33.20909091,0
1,733557,119000,200000,15980,8,2,6,17,33,1,0,2,3,0,0,84,3,1,5,8,12,5,73000,1,1,1,1,0,0,1,3,0,0,1,1,0,1,0,0,8,0,0,1,0,0,26000,0,48.16538462,0
1,733557,300000,300000,15000,60,2,3,18,52,0,1,2,3,0,0,60,2,0,1,13,112,20,50000,1,1,1,2,0,0,0,1,0,0,1,0,1,1,0,0,9,0,0,1,0,0,7500,1,44.3,1
1,733668,100000,100000,4980,36,2,2,18,40,1,0,1,3,0,1,120,2,0,5,10,5,12,9000,1,2,1,2,0,0,1,1,1,0,1,0,0,1,0,0,17,0,0,0,1,11000,6950,1,37.56,0
1,733668,100000,100000,3775,60,2,5,12,25,1,1,1,2,0,1,288,1,0,4,3,42,21,12000,1,2,1,2,0,0,1,2,1,0,1,1,1,1,0,0,17,0,0,1,1,1500,2200,0,40.06666667,0
1,733556,150000,160000,3900,60,2,6,11,28,1,0,1,3,0,1,324,2,0,4,12,4,1,18000,1,1,1,2,0,0,1,2,0,1,1,1,1,1,0,0,9,0,1,0,0,0,2500,0,41.3,0
1,733556,300000,300000,22495,36,2,5,12,41,1,1,2,3,1,1,144,4,1,2,48,8,20,70000,1,3,1,1,1,0,1,3,0,1,1,1,1,1,0,0,9,0,0,1,0,0,15000,0,57.9,0
1,733557,100000,100000,16530,36,2,5,17,38,1,1,3,3,1,1,60,3,0,3,14,60,19,45000,2,3,3,2,0,1,0,2,0,0,1,1,1,1,0,0,9,0,0,1,0,0,14200,0,47.3,0
1,733557,200000,200000,8580,60,2,5,10,32,1,0,1,3,0,1,372,2,0,5,8,17,4,17300,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,0,1,20000,800,0,34.46263736,0
1,733557,60000,60000,10400,12,2,3,20,31,1,0,3,3,1,1,132,2,0,1,55,71,13,26000,2,1,1,2,0,0,0,2,0,0,1,0,0,1,0,0,8,0,0,0,1,0,4100,0,40.3,0
1,733660,278000,500000,7532.75,60,1,6,8,39,1,1,2,3,2,1,36,1,0,1,60,0,2,33895,1,3,1,2,0,0,1,2,1,0,1,1,1,1,0,0,5,0,0,1,0,0,8300,0,42.20361446,0
1,733660,114932,350000,3045,60,5,5,8,40,1,0,2,3,1,1,132,2,0,5,48,36,3,29000,1,3,1,1,0,0,1,2,0,0,1,1,1,1,0,0,16,0,0,1,0,17400,14800,0,44.15467775,1
1,733556,300000,300000,24000,60,2,2,15,53,1,1,2,5,0,1,60,4,1,5,36,36,19,35000,1,3,2,1,1,1,1,3,0,1,1,1,1,1,0,0,8,0,0,1,0,50000,15000,1,60.6,0
1,733556,150000,150000,10280,36,2,6,9,49,1,0,2,2,0,1,240,2,0,5,72,24,12,20000,1,1,1,2,0,1,0,1,0,0,1,1,1,1,0,0,9,0,0,0,1,16000,2000,1,44.54285714,0
1,733556,100000,300000,5200,60,2,2,17,39,1,0,3,3,1,1,84,2,0,1,20,36,2,17000,1,2,3,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,0,1,3000,3150,0,43.18,0
1,733556,170000,170000,5850,60,2,6,16,29,1,0,2,2,1,1,48,2,0,5,24,18,20,21000,2,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,0,1,0,1150,0,36.3,0
1,733558,103000,150000,2630,60,2,5,18,24,1,0,1,2,0,1,264,2,0,5,4,13,11,12000,1,1,1,2,0,0,1,3,1,0,1,1,1,1,0,0,17,0,0,0,1,10000,6600,0,36.07326203,1
1,733669,100000,100000,3110,60,5,2,10,37,1,1,2,1,2,1,168,1,0,6,17,0,21,22200,2,3,1,1,0,0,0,1,0,0,1,1,1,1,1,0,16,0,0,1,0,0,11000,0,38.3,0
1,733669,200000,200000,5370,60,5,3,13,48,1,0,2,3,0,1,264,2,0,1,72,0,6,12000,1,3,1,2,0,0,1,2,1,0,1,1,1,1,0,0,16,0,0,0,1,4200,100,1,55.68888889,1
3,733558,261208.2,261208.2,1047967.298,36,2,4,12,50,0,1,3,3,0,1,12,2,0,5,6,27,20,45240,1,1,1,2,0,0,1,1,1,0,1,0,0,1,0,0,8,1,0,1,1,35000,3650,0,41.65483549,0
1,733558,250000,350000,25132,60,2,5,13,38,0,0,1,5,1,0,96,3,0,1,58,21,3,56540,1,1,1,2,0,0,1,2,0,0,1,0,1,1,0,0,9,0,0,0,1,0,20100,0,38.24029851,0
3,733558,284685.6,301292.26,319322.348,60,2,3,18,34,1,1,1,2,0,1,324,2,0,5,12,26,20,26000,1,1,1,1,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,1,0,20000,4500,0,32.68695652,0
1,733561,200000,300000,9877,36,2,6,20,35,1,1,2,2,1,0,60,1,0,4,96,72,3,4760,1,1,2,1,0,1,1,2,0,0,1,0,1,1,0,0,17,0,0,1,0,60600,13300,0,39.19707312,0
1,733558,80000,80000,12770,60,2,6,17,34,1,1,2,3,1,0,52,2,1,5,4,2,4,11200,1,2,1,2,0,0,1,2,1,0,1,1,1,1,0,0,17,0,0,1,0,44000,14500,0,43.38756219,0
1,733558,300000,300000,15215,36,2,4,13,30,1,1,2,3,1,1,48,2,0,4,14,54,1,33000,1,3,1,2,0,0,1,3,0,0,1,0,0,1,0,0,9,1,0,0,0,10000,5000,0,48.29767442,1
1,733558,300000,350000,13517.5,60,2,3,12,30,1,0,2,2,1,1,60,2,0,4,7,12,20,26500,1,3,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,0,1,25000,3000,0,34.69223301,0
1,733669,47130,60000,2375.8,24,7,6,17,25,1,0,2,2,1,1,97,1,0,5,9,3,20,22986,1,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,14,0,1,0,0,3000,8600,0,33.42130181,0
1,733558,90000,90000,15530,36,2,5,17,26,1,0,3,3,0,1,192,2,0,2,18,18,1,45000,1,1,1,2,0,0,1,3,0,1,1,1,1,1,0,0,8,0,0,0,1,0,6500,0,41.53076923,0
1,733559,300000,450000,27500,60,2,3,13,43,1,0,4,3,1,1,168,2,0,5,10,35,12,50000,1,2,2,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,0,1,0,3500,1,51.8,0
1,733561,100000,350000,12900,60,2,4,13,47,1,0,3,1,0,1,204,1,0,1,48,96,19,30000,2,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,1,0,0,0,3000,1,37.3,0
1,733558,300000,300000,14225,60,2,4,14,38,1,1,3,2,1,1,408,1,0,5,36,108,2,32000,1,1,1,2,0,0,1,1,0,1,1,1,1,1,0,0,8,0,0,0,1,500,4000,0,38.24923077,1
1,733558,30000,30000,11300,3,2,6,11,39,1,0,4,2,1,1,36,2,0,5,18,12,15,28000,1,2,1,2,0,0,0,1,1,0,1,1,0,1,0,0,8,1,0,0,0,11000,16000,0,41.93333333,0
1,733558,200000,200000,9430,60,2,4,15,48,1,0,3,2,0,1,216,2,0,4,16,0,21,12000,1,3,1,2,0,0,0,3,0,0,1,1,1,1,0,0,9,0,0,0,1,46000,7300,1,37.9918591,0
1,733558,200000,200000,5400,60,2,5,15,33,1,0,3,1,1,1,180,1,0,5,7,32,20,16000,1,1,1,2,0,0,1,2,0,0,1,1,0,1,0,0,8,0,0,0,1,8000,5300,0,32.5,1
2,733754,36239.62,36239.62,162645.7526,12,2,2,16,23,1,1,2,1,0,0,18,2,0,5,53,0,20,20170,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,17,0,0,1,0,0,5300,0,63.61119048,0
1,733673,300000,300000,16709.6,36,2,6,13,30,0,1,2,3,1,1,13,2,0,5,26,3,5,95887,1,1,1,1,0,0,1,3,0,1,1,1,1,1,0,0,8,0,0,1,0,0,60000,0,45.7,0
1,733561,100000,100000,11109.35,60,2,3,13,48,0,1,2,3,0,1,60,2,1,2,30,49,5,28417,1,1,1,2,1,0,1,1,0,1,1,1,1,1,0,0,9,1,0,0,0,30000,10950,1,51.19468689,1
1,733561,100000,150000,7587,36,2,5,17,33,1,0,3,3,1,0,72,2,0,3,22,60,13,20900,1,1,1,2,1,0,1,2,0,1,1,0,1,1,0,0,9,0,0,0,1,20000,15000,0,34.45085575,1
1,733558,180000,180000,9040,60,2,5,17,42,1,1,3,2,1,1,60,1,0,5,36,36,3,22000,1,1,1,3,0,0,0,1,0,0,1,0,0,1,0,0,9,0,0,1,0,10000,900,1,35.475,1
1,733558,100000,100000,8855,24,2,5,11,33,1,0,2,2,1,1,276,2,0,5,9,96,18,19500,1,1,1,1,0,0,1,2,1,1,1,1,1,1,0,0,8,1,0,0,0,7000,6300,0,52.07735849,0
1,733561,200000,200000,37096,60,2,6,11,29,1,0,1,3,0,0,12,4,0,5,48,3,17,52200,1,3,1,1,0,0,1,2,1,0,1,0,1,1,0,0,17,0,0,1,0,20000,15500,0,49.36284514,1
1,733563,300000,300000,14312.8,60,2,6,13,42,1,1,3,4,1,0,20,4,0,5,6,13,19,41760,2,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,8,0,0,1,0,0,7500,0,41.3,1
1,733662,750000,750000,27618.91204,60,5,6,16,48,0,1,2,1,2,0,120,4,0,5,10,118,3,70000,2,3,1,2,0,0,0,1,0,0,1,0,1,1,1,0,2,0,0,0,1,0,13150,0,38.8,1
3,733558,285993.6,714984,576753.76,48,2,3,15,57,1,1,2,3,0,0,96,4,0,5,108,72,4,80000,2,1,1,3,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,28000,0,45.60357143,0
1,733558,300000,450000,11380,60,2,4,19,33,1,1,2,1,1,1,276,2,1,5,3,2,20,30000,2,2,1,2,1,0,1,1,0,1,1,1,1,1,0,0,8,0,0,1,0,13000,1850,0,33.70697674,0
1,733558,250000,250000,12180,60,2,3,11,32,1,1,2,2,2,0,60,2,0,5,9,48,20,40000,1,2,1,2,0,0,0,2,0,0,1,1,0,1,0,0,8,0,0,1,0,0,7500,0,35.8,0
1,733561,280000,300000,17930,60,2,3,12,35,1,0,2,2,1,0,60,2,0,5,18,3,20,45000,2,1,1,2,0,0,0,2,1,0,1,0,1,1,0,0,9,0,0,0,1,0,1500,0,43.3,0
1,733561,60000,60000,5380,60,2,5,15,31,1,1,2,2,0,1,48,2,0,5,10,72,21,25000,2,2,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,1,0,0,0,300,0,33.8,0
1,733562,141000,350000,3660,60,2,5,18,22,1,0,1,2,0,0,24,2,0,1,30,0,2,21000,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,8,1,0,0,0,0,2500,0,32.3,0
1,733558,290000,290000,14825.14,36,2,2,14,31,1,1,1,3,0,1,336,2,0,4,19,14,1,32538,1,2,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,0,1,0,600,0,43.3,0
1,733558,200000,200000,13262.5,24,2,3,17,33,1,1,2,3,1,1,24,2,0,5,9,31,21,43500,1,3,1,1,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,5000,0,47.8,0
1,733662,300000,300000,11282.5,60,1,2,14,40,1,0,2,3,0,1,132,2,0,5,78,132,3,30450,2,1,1,2,0,0,1,1,0,0,1,1,0,1,0,0,5,0,0,0,1,0,1600,1,38.3,0
1,733662,150000,150000,5940,60,2,4,13,29,1,1,3,2,0,1,48,3,1,5,20,6,5,23000,2,3,1,1,0,0,1,1,0,1,1,1,1,1,0,0,9,0,0,1,0,0,2500,0,45.3,1
1,733662,100000,350000,5202,60,7,2,17,37,0,0,2,2,1,0,24,1,0,5,24,72,20,20880,2,1,1,2,0,0,0,1,1,0,1,0,1,1,0,0,3,0,0,0,1,0,2130,0,41.84929577,0
1,733561,200000,200000,19165,36,2,3,17,37,1,1,2,3,1,1,48,4,0,5,48,12,6,5000,1,2,1,1,0,0,0,3,0,0,1,1,1,1,0,0,8,0,0,1,0,92000,20000,0,37.52,0
1,733561,200000,500000,22662.75,60,2,2,15,28,0,1,3,3,0,0,18,3,0,2,18,36,20,11000,2,3,1,1,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,1,0,87500,14800,0,42.73333333,0
1,733561,239000,300000,6200,60,2,3,14,51,1,0,2,1,0,1,228,1,0,1,68,2,4,20000,1,2,1,2,0,0,1,2,0,0,1,0,0,1,0,0,9,0,0,0,1,0,1300,1,47.3,0
1,733558,300000,750000,39180,60,2,5,13,52,1,1,3,4,0,1,576,4,0,5,66,24,17,75000,2,1,1,2,0,0,1,3,0,1,1,1,1,1,0,0,8,1,0,0,1,0,10000,1,51.3,0
1,733561,150000,200000,26450,24,2,3,10,55,1,1,3,3,0,1,276,3,0,5,8,18,22,65000,2,1,1,2,0,0,1,2,0,1,1,1,0,1,0,0,8,1,0,0,0,0,20500,1,43.04390244,1
1,733675,200000,200000,26493.88371,60,5,5,12,50,1,1,1,3,0,0,12,3,0,6,132,0,20,80000,1,3,1,2,0,1,1,1,1,0,1,0,0,1,0,0,16,0,1,0,0,0,6550,0,50.49083969,0
1,733562,300000,300000,15255,60,2,6,15,50,1,0,2,2,0,1,312,2,0,1,75,0,2,34500,1,2,3,2,0,0,1,2,0,0,1,1,1,1,0,0,8,0,0,0,1,0,2900,1,48.3,0
1,733563,264700,330000,6867.5,60,2,2,18,47,1,0,2,2,0,1,228,2,0,5,17,2,20,21750,1,2,1,2,0,1,1,1,0,0,1,1,0,1,0,0,8,1,0,0,0,0,1100,1,49.3,0
1,733558,50000,50000,5800,18,2,3,16,33,1,1,2,1,0,1,192,1,0,5,96,60,20,38000,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,0,7500,0,35.3,1
1,733558,300000,300000,13930,60,2,5,13,25,1,0,2,4,0,0,12,2,0,5,5,15,20,35000,2,2,1,2,0,1,1,2,0,0,1,1,1,1,0,0,9,0,1,1,1,0,1000,0,42.3,0
1,733558,30000,30000,1110,36,2,5,15,33,1,0,3,2,1,1,56,2,0,5,6,10,16,9000,2,2,1,2,0,0,1,1,1,0,1,0,0,1,0,0,17,0,0,0,1,8000,8920,0,37.22484832,0
1,733558,100000,100000,37800,24,2,3,17,54,1,0,2,2,0,1,324,3,1,2,21,0,19,34500,1,3,1,2,0,1,1,2,1,1,1,1,1,1,0,0,8,0,0,1,0,34500,3600,1,47.2,1
1,733561,220000,300000,5830,60,2,3,13,40,1,1,2,3,1,1,192,2,0,5,11,2,13,35000,2,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,9,0,0,0,1,0,12500,0,43.8,0
1,733666,300000,300000,17060,48,2,5,9,30,1,0,2,3,1,0,288,3,0,3,48,0,3,37000,1,3,1,2,0,0,0,3,0,0,1,1,1,1,0,0,8,0,0,1,1,15000,10520,0,32.73410354,0
1,733666,800000,800000,27618.91204,60,2,5,10,28,1,0,2,3,1,0,6,4,1,5,11,28,16,95000,1,2,1,2,0,0,0,1,0,0,1,0,1,1,0,0,13,0,1,0,0,0,6600,0,42.8,0
1,733562,300000,420000,17005,48,2,6,10,36,1,1,2,3,1,1,228,4,0,5,12,17,20,43500,1,1,1,1,0,0,1,2,0,1,1,1,1,1,0,0,8,1,0,0,0,0,2500,0,51.3,0
3,733562,237199,355798.5,289886.8279,60,2,4,14,31,1,1,2,3,0,1,156,3,0,2,72,22,3,39150,1,3,1,1,0,1,1,3,0,1,1,1,1,1,0,0,8,1,1,0,1,0,8500,0,48.3,0
1,733563,70000,70000,5850,36,2,2,10,26,1,0,3,3,1,1,288,2,0,1,13,0,2,21000,1,3,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,1,0,0,0,3000,0,37.3,0
1,733563,150000,300000,18180,60,2,6,15,45,0,0,2,3,1,1,87,3,0,6,52,174,20,42000,1,2,1,1,0,0,1,1,0,0,1,1,1,1,0,0,8,1,1,0,1,0,500,0,52.3,0
1,733563,255240,500000,6905.1,60,2,3,11,48,1,0,4,2,0,0,6,3,0,1,151,24,2,35670,1,3,1,2,0,0,0,1,0,0,1,1,1,1,0,1,9,1,0,0,0,0,12000,0,40.5,0
1,733565,200000,300000,10950,60,2,5,13,54,0,1,3,2,0,1,60,2,0,5,4,18,19,39000,2,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,8,0,0,1,0,0,7500,1,40.3,1
1,733680,700000,1000000,27618.91204,60,2,5,10,34,0,1,2,5,1,0,12,3,0,5,41,0,3,134000,1,3,1,1,1,1,1,3,0,0,1,1,1,1,0,0,9,1,0,0,0,0,46990,0,51.00227708,0
1,733666,1000000,1000000,28190.47109,60,2,4,13,40,1,0,3,1,0,1,96,4,0,5,96,6,20,80000,2,3,1,1,0,0,1,1,0,1,1,1,1,1,0,0,8,0,0,0,1,0,3000,1,47.3,0
1,733666,200000,200000,14580,36,2,5,17,48,1,1,2,3,0,1,42,4,0,5,9,2,16,40000,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,8,0,0,1,0,0,4500,1,51.8,1
1,733667,99000,220000,2680,60,1,6,12,44,0,0,3,2,0,1,156,2,0,5,12,15,3,20000,2,1,1,2,0,0,1,1,0,0,1,1,0,1,0,0,5,0,0,0,1,0,4100,1,35.10487805,0
1,733659,225000,225000,30430.36234,48,2,3,17,30,1,1,1,3,0,0,60,4,1,2,96,0,17,71800,1,2,1,1,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,3000,0,44.3,0
1,733674,150000,150000,5283.8,60,5,6,7,25,1,0,3,1,1,0,36,2,0,6,27,0,20,20010,1,1,1,2,0,0,1,2,0,0,1,0,1,1,0,0,16,0,0,0,1,0,3500,0,33.3,0
1,733674,50000,50000,3226.4,60,5,5,10,42,1,0,3,1,1,1,12,1,0,5,36,0,3,5656,1,1,3,2,0,1,0,2,1,0,1,0,0,1,0,0,16,0,0,0,1,11000,1550,1,44.57983565,0
1,733674,200000,750000,16238.15,60,5,5,6,39,1,0,2,1,1,1,264,3,0,5,14,12,20,40833,2,1,3,2,0,1,1,1,1,0,1,1,1,1,0,0,16,0,1,0,1,0,5100,1,50.94705882,0
1,733563,170000,500000,4740,60,2,6,20,25,1,0,1,5,0,1,108,2,0,5,8,5,20,60000,2,1,1,2,0,0,0,1,0,1,1,1,1,1,0,0,8,1,0,0,0,0,21000,0,32.37142857,0
1,733565,200000,200000,9380,60,2,2,14,39,1,1,2,2,2,1,180,1,0,2,42,12,4,26000,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,9,0,0,1,0,0,6500,0,43.3,0
1,733570,167521,300000,4345.6,60,2,6,16,35,1,1,2,2,1,0,60,1,1,4,5,31,3,18864,1,3,1,1,1,0,1,1,0,0,1,1,1,1,0,0,8,0,1,1,1,6000,4900,0,42.41467181,0
3,733570,283016.4,283016.4,405798.8777,60,2,5,12,46,1,1,2,3,1,1,420,4,1,5,30,108,20,40000,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,8,0,0,1,0,0,6200,1,57.3,0
1,733670,150000,150000,7280,60,5,4,19,47,0,1,3,2,0,1,132,2,1,5,9,19,19,20000,1,1,2,2,1,1,0,1,0,0,1,1,1,1,0,0,11,0,0,0,1,0,1500,1,37.8,1
1,733659,483000,500000,13080,60,1,6,12,42,1,1,2,2,0,1,24,2,0,5,24,6,3,36000,1,3,1,2,0,0,1,1,0,0,1,0,0,1,0,0,5,0,0,0,1,0,1700,0,39.3,1
1,733570,118968,150000,4301,36,2,3,15,45,1,1,2,2,0,1,120,2,0,5,72,24,3,20000,1,1,1,2,0,0,1,2,1,0,1,1,1,1,0,0,8,1,0,0,0,3500,4279,1,45.2559029,0
1,733570,400000,400000,15780,36,2,2,16,33,1,1,1,5,0,1,48,2,0,2,14,25,10,72000,1,3,1,2,0,1,1,3,0,1,1,1,1,1,0,0,8,1,0,0,0,0,15160,0,44.3,1
3,733569,235847,235847,496693.782,60,2,5,13,25,1,0,1,3,0,1,144,3,1,2,32,14,11,52000,1,1,1,2,0,0,0,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,6500,0,32.22307692,1
1,733569,120000,120000,4550,36,2,4,19,46,1,0,1,2,0,1,336,1,0,5,6,74,20,19000,1,1,1,2,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,0,1,0,3000,1,40.3,0
1,733570,500000,500000,20290.01985,60,2,4,14,41,1,1,1,3,0,0,12,4,0,5,156,84,19,83300,1,3,3,2,0,0,1,3,1,0,1,1,1,1,0,0,8,0,0,1,0,25000,27000,0,49.22573099,0
1,733677,150000,150000,4796,48,2,4,11,39,1,1,2,3,2,1,72,3,0,5,18,21,3,23490,1,3,1,1,0,0,1,2,0,1,1,1,1,1,0,0,9,1,0,0,0,0,6500,0,45.3,0
1,733570,307909,500000,8330,60,2,2,17,48,1,1,2,2,0,1,204,2,0,5,16,9,3,25000,1,3,1,1,1,0,0,1,0,0,1,1,1,1,0,0,9,0,1,0,0,20000,3000,1,44.54285714,0
1,733570,180000,180000,22500,36,2,5,17,29,1,0,2,3,1,0,24,2,0,5,6,24,19,52000,1,3,1,1,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,1,0,0,13500,0,42.3,0
1,733570,300000,300000,14010,60,2,6,11,27,1,1,1,4,0,1,312,2,0,5,24,24,20,37000,2,2,1,3,0,0,0,1,0,0,1,0,1,1,0,0,9,1,0,0,0,0,4000,0,37.3,1
1,733570,45000,45000,3267.2,24,2,7,10,32,1,1,1,3,0,0,72,2,0,2,49,36,24,19140,1,2,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8,0,0,0,0,0,4000,0,42.3,0
3,733754,168549.6,168549.6,424408.2754,24,2,2,12,32,1,1,1,1,0,1,36,1,0,5,5,18,1,35320,1,1,1,1,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,1,1,0,2000,0,56.41147432,0
3,733754,65308.9536,71291.88,91980.504,24,5,6,16,44,0,1,2,3,1,1,49,2,0,4,18,0,9,21800,1,2,1,2,0,0,1,2,0,0,1,1,1,1,0,0,4,0,0,0,1,0,11520,1,51.33685576,0
1,733570,300000,750000,31280,60,2,5,14,35,1,0,2,2,1,1,121,4,1,5,31,17,19,69600,1,2,1,2,0,0,0,3,0,0,1,1,1,1,0,0,8,0,0,1,0,0,7000,0,43.3,0
1,733570,224749,250000,8352.5,60,2,7,15,44,1,0,2,2,1,1,252,3,0,5,10,113,3,30450,2,3,3,3,0,0,0,1,0,1,1,1,1,1,0,0,9,0,1,0,0,5000,5000,0,45.91622003,0
1,733570,250000,250000,19562.5,60,2,2,11,36,1,0,1,3,0,1,420,3,0,1,56,36,2,51250,1,2,1,2,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,0,1,0,7600,0,39.3,0
1,733570,100000,100000,7080,36,2,2,13,29,1,1,1,1,0,1,36,4,1,5,6,7,20,23500,1,3,1,2,0,0,0,1,0,1,1,1,0,1,0,0,9,0,0,1,0,0,4200,0,36.3,0
1,733570,200000,300000,10400,24,2,4,14,41,1,1,2,3,1,0,48,2,0,5,28,12,4,75000,2,3,1,2,1,0,1,2,0,0,1,1,1,1,0,0,8,1,0,0,0,0,30800,0,50.00779221,0
1,733570,400000,400000,69475.87942,12,2,4,16,39,1,1,2,3,0,0,12,4,0,5,19,13,20,250000,2,3,3,1,0,1,0,1,1,0,1,1,1,1,0,0,9,1,0,1,0,0,60500,0,56.57272727,0
1,733575,300000,300000,15750,60,2,2,12,32,1,0,2,3,1,0,120,3,0,5,9,14,3,45000,1,2,3,2,0,1,0,1,0,0,1,1,1,1,0,0,8,1,0,0,0,0,6500,0,41.8,0
1,733575,171000,200000,4455,60,2,2,17,30,1,0,2,3,0,0,48,2,1,4,12,60,5,17700,1,1,1,2,0,0,1,1,0,1,1,1,1,1,0,0,9,0,0,0,1,0,8700,0,40.3,0
1,733575,200000,200000,12315.6,36,2,6,20,47,1,0,2,3,2,1,178,2,0,2,21,87,1,34392,1,1,1,2,0,0,1,2,0,1,1,1,1,1,0,0,8,0,0,0,1,0,6600,0,51.3,0
1,733576,300000,300000,10450,60,2,4,12,28,0,0,2,3,0,0,6,2,1,5,8,5,25,43000,2,1,1,2,0,0,1,2,0,1,1,0,0,1,0,0,8,1,0,0,0,0,13900,0,36.76402878,0
1,733575,60000,60000,30990,12,2,3,18,37,1,0,1,1,0,1,433,3,0,5,27,12,20,57000,1,1,1,1,0,0,0,2,0,1,1,1,1,1,0,0,9,0,0,1,0,0,4000,0,38.3,0
3,733575,707541,707541,432873.6662,60,2,6,13,40,1,1,2,3,2,1,120,4,0,5,24,6,20,100000,2,2,1,3,0,0,0,1,0,1,1,0,1,1,0,0,8,0,0,1,0,0,25500,0,44.3,1
1,733575,130000,130000,15090,36,2,6,16,36,1,0,3,3,1,1,312,3,0,4,30,2,1,37000,1,2,1,2,0,0,0,3,0,1,1,1,1,1,0,0,8,0,0,0,1,10000,8000,0,43.49893617,0
1,733576,200000,200000,27492.01502,36,2,4,15,38,1,1,3,3,1,0,96,4,1,5,12,0,20,30000,1,2,1,1,0,0,0,2,0,0,1,1,1,1,0,0,8,0,0,1,1,45000,3500,0,44.775,0
1,733576,100000,100000,17117.5,24,2,3,19,49,1,1,2,1,0,0,240,1,0,5,60,72,20,28500,2,3,1,2,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,1,0,19000,5300,1,39.32,0
1,733576,150000,150000,7580,60,2,4,11,31,0,0,2,2,1,1,144,2,0,5,48,15,1,28000,1,1,1,2,0,0,1,2,0,0,1,1,1,1,0,0,9,0,0,0,1,4000,12000,0,43.75,0
